filename,width,height,class,xmin,ymin,xmax,ymax
Bird-9-_jpg.rf.a3ff1fe773c6990b257a42b78d931b93.jpg,640,640,Bird Drop,307,148,376,201
Bird-9-_jpg.rf.a3ff1fe773c6990b257a42b78d931b93.jpg,640,640,Bird Drop,376,214,441,310
Bird-9-_jpg.rf.a3ff1fe773c6990b257a42b78d931b93.jpg,640,640,Bird Drop,24,527,120,613
Bird-9-_jpg.rf.a3ff1fe773c6990b257a42b78d931b93.jpg,640,640,Bird Drop,5,301,84,406
Bird-9-_jpg.rf.a3ff1fe773c6990b257a42b78d931b93.jpg,640,640,Bird Drop,568,472,640,541
Bird-9-_jpg.rf.a3ff1fe773c6990b257a42b78d931b93.jpg,640,640,Defective,519,121,640,310
Bird-9-_jpg.rf.a3ff1fe773c6990b257a42b78d931b93.jpg,640,640,Bird Drop,547,210,640,309
Bird-9-_jpg.rf.a3ff1fe773c6990b257a42b78d931b93.jpg,640,640,Bird Drop,402,112,516,193
Bird-9-_jpg.rf.a3ff1fe773c6990b257a42b78d931b93.jpg,640,640,Bird Drop,226,279,257,309
Bird-9-_jpg.rf.a3ff1fe773c6990b257a42b78d931b93.jpg,640,640,Bird Drop,465,238,512,306
Bird-9-_jpg.rf.a3ff1fe773c6990b257a42b78d931b93.jpg,640,640,Bird Drop,223,128,253,150
Bird-9-_jpg.rf.a3ff1fe773c6990b257a42b78d931b93.jpg,640,640,Bird Drop,254,103,284,123
Bird-9-_jpg.rf.a3ff1fe773c6990b257a42b78d931b93.jpg,640,640,Bird Drop,538,135,640,210
Bird-9-_jpg.rf.a3ff1fe773c6990b257a42b78d931b93.jpg,640,640,Bird Drop,372,35,433,118
Bird-9-_jpg.rf.a3ff1fe773c6990b257a42b78d931b93.jpg,640,640,Bird Drop,603,20,640,77
Bird-9-_jpg.rf.a3ff1fe773c6990b257a42b78d931b93.jpg,640,640,Bird Drop,316,86,341,118
Bird-9-_jpg.rf.a3ff1fe773c6990b257a42b78d931b93.jpg,640,640,Defective,6,24,240,122
Bird-9-_jpg.rf.a3ff1fe773c6990b257a42b78d931b93.jpg,640,640,Bird Drop,110,28,205,116
IMG_20241003_085906_798_jpg.rf.8ac0fc3b15fde3fe4eb1092c00f9894b.jpg,640,640,Non Defective,0,23,640,572
IMG_0401_jpg.rf.5cbf8849632a9d87ae7f0d65a97c5f83.jpg,640,640,Non Defective,115,138,546,527
IMG_0401_jpg.rf.cca458db81b61a6f729c9b3c719d3dbb.jpg,640,640,Non Defective,75,156,581,535
IMG_20241003_094333_792_jpg.rf.30c5948e2e6b045a21fd2caff25f52b7.jpg,640,640,Dusty,0,0,640,591
75_png_jpg.rf.48296f463fe3c51b84a5ec07ce30c1f1.jpg,640,640,Defective,88,130,638,637
75_png_jpg.rf.48296f463fe3c51b84a5ec07ce30c1f1.jpg,640,640,Defective,560,70,638,209
75_png_jpg.rf.48296f463fe3c51b84a5ec07ce30c1f1.jpg,640,640,Snow,89,133,638,638
75_png_jpg.rf.48296f463fe3c51b84a5ec07ce30c1f1.jpg,640,640,Snow,561,85,640,208
IMG_0402_jpg.rf.04ac25a0efacb16f23305662cec77c23.jpg,640,640,Non Defective,194,214,462,420
Clean-155-_jpg.rf.6caeba0b8b03e7c93c70bf0181a74892.jpg,640,640,Non Defective,0,292,560,640
Clean-155-_jpg.rf.6caeba0b8b03e7c93c70bf0181a74892.jpg,640,640,Non Defective,0,0,405,275
Clean-155-_jpg.rf.6caeba0b8b03e7c93c70bf0181a74892.jpg,640,640,Non Defective,310,23,640,286
Clean-155-_jpg.rf.6caeba0b8b03e7c93c70bf0181a74892.jpg,640,640,Non Defective,435,300,640,640
76_png_jpg.rf.975b3632321f2f657a5addf729b08dd8.jpg,640,640,Defective,155,125,640,640
76_png_jpg.rf.975b3632321f2f657a5addf729b08dd8.jpg,640,640,Snow,157,125,252,272
76_png_jpg.rf.975b3632321f2f657a5addf729b08dd8.jpg,640,640,Snow,184,145,293,306
76_png_jpg.rf.975b3632321f2f657a5addf729b08dd8.jpg,640,640,Snow,214,167,341,340
76_png_jpg.rf.975b3632321f2f657a5addf729b08dd8.jpg,640,640,Snow,247,193,393,388
76_png_jpg.rf.975b3632321f2f657a5addf729b08dd8.jpg,640,640,Snow,290,222,482,485
76_png_jpg.rf.975b3632321f2f657a5addf729b08dd8.jpg,640,640,Snow,382,272,586,595
76_png_jpg.rf.975b3632321f2f657a5addf729b08dd8.jpg,640,640,Snow,482,332,640,640
IMG_20241003_093424_780_jpg.rf.781524b4d487b1e0d393ba559b490cfb.jpg,640,640,Dusty,63,56,640,639
IMG_20241003_093424_780_jpg.rf.781524b4d487b1e0d393ba559b490cfb.jpg,640,640,Defective,61,56,640,640
Physical_Damge_298_jpg.rf.8328aa7f2c1efe6e97322aea19f4dd84.jpg,640,640,Defective,0,2,640,543
Physical_Damge_298_jpg.rf.8328aa7f2c1efe6e97322aea19f4dd84.jpg,640,640,Physical Damage,497,71,587,155
Physical_Damge_298_jpg.rf.8328aa7f2c1efe6e97322aea19f4dd84.jpg,640,640,Physical Damage,306,157,386,231
Physical_Damge_298_jpg.rf.8328aa7f2c1efe6e97322aea19f4dd84.jpg,640,640,Physical Damage,169,102,264,174
Physical_Damge_298_jpg.rf.8328aa7f2c1efe6e97322aea19f4dd84.jpg,640,640,Physical Damage,373,364,484,454
IMG_0402_jpg.rf.152274e2c8cc6d155193d82144b81973.jpg,640,640,Non Defective,189,216,467,431
1000_F_538101583_YdPNESXhSbtY11uU9IYfkbFJsoTpEKln_jpg.rf.e8453a7fa495786e43b78d13afef50de.jpg,640,640,Defective,0,0,640,640
1000_F_538101583_YdPNESXhSbtY11uU9IYfkbFJsoTpEKln_jpg.rf.e8453a7fa495786e43b78d13afef50de.jpg,640,640,Physical Damage,67,219,442,638
4_png_jpg.rf.75a0a028c8dc804a34456266a108be55.jpg,640,640,Snow,0,258,81,465
4_png_jpg.rf.75a0a028c8dc804a34456266a108be55.jpg,640,640,Snow,47,265,160,479
4_png_jpg.rf.75a0a028c8dc804a34456266a108be55.jpg,640,640,Snow,141,279,240,491
4_png_jpg.rf.75a0a028c8dc804a34456266a108be55.jpg,640,640,Snow,233,293,326,505
4_png_jpg.rf.75a0a028c8dc804a34456266a108be55.jpg,640,640,Snow,322,308,423,517
4_png_jpg.rf.75a0a028c8dc804a34456266a108be55.jpg,640,640,Snow,405,319,522,531
4_png_jpg.rf.75a0a028c8dc804a34456266a108be55.jpg,640,640,Snow,489,335,625,546
poop-10-_jpg.rf.27f9fd33dd457409a62dafc54d1943c2.jpg,640,640,Bird Drop,135,234,190,300
poop-10-_jpg.rf.27f9fd33dd457409a62dafc54d1943c2.jpg,640,640,Bird Drop,193,256,243,326
poop-10-_jpg.rf.27f9fd33dd457409a62dafc54d1943c2.jpg,640,640,Bird Drop,260,293,299,340
poop-10-_jpg.rf.27f9fd33dd457409a62dafc54d1943c2.jpg,640,640,Bird Drop,113,355,155,397
poop-10-_jpg.rf.27f9fd33dd457409a62dafc54d1943c2.jpg,640,640,Bird Drop,211,378,246,412
poop-10-_jpg.rf.27f9fd33dd457409a62dafc54d1943c2.jpg,640,640,Bird Drop,307,386,335,416
poop-10-_jpg.rf.27f9fd33dd457409a62dafc54d1943c2.jpg,640,640,Bird Drop,547,232,599,321
ROI_60_jpg.rf.247b3a676227ce9d803f19e8c32793ea.jpg,640,640,Bird Drop,247,519,317,566
ROI_60_jpg.rf.247b3a676227ce9d803f19e8c32793ea.jpg,640,640,Dusty,17,13,159,640
Physical_Damge_299_jpg.rf.11b7ba9990eb3589702cbd962465e789.jpg,640,640,Defective,36,63,640,638
Physical_Damge_299_jpg.rf.11b7ba9990eb3589702cbd962465e789.jpg,640,640,Physical Damage,544,94,618,196
Physical_Damge_299_jpg.rf.11b7ba9990eb3589702cbd962465e789.jpg,640,640,Physical Damage,577,426,640,535
Physical_Damge_299_jpg.rf.11b7ba9990eb3589702cbd962465e789.jpg,640,640,Physical Damage,255,313,507,413
Physical_Damge_29_jpg.rf.990877715bbf21b09b48a06830efb969.jpg,640,640,Defective,0,5,640,640
Physical_Damge_29_jpg.rf.990877715bbf21b09b48a06830efb969.jpg,640,640,Bird Drop,436,4,530,74
Physical_Damge_29_jpg.rf.990877715bbf21b09b48a06830efb969.jpg,640,640,Bird Drop,0,212,65,298
Physical_Damge_29_jpg.rf.990877715bbf21b09b48a06830efb969.jpg,640,640,Bird Drop,0,525,61,597
Physical_Damge_29_jpg.rf.990877715bbf21b09b48a06830efb969.jpg,640,640,Bird Drop,608,346,640,422
IMG_0396_jpg.rf.c5f06fab17f707aa4a7745fde855b808.jpg,640,640,Non Defective,202,236,499,493
poop-17-_jpg.rf.f05f04f7ccae17e6d1093d9689fdc928.jpg,640,640,Bird Drop,245,198,528,243
poop-17-_jpg.rf.f05f04f7ccae17e6d1093d9689fdc928.jpg,640,640,Bird Drop,317,179,552,195
poop-17-_jpg.rf.f05f04f7ccae17e6d1093d9689fdc928.jpg,640,640,Bird Drop,444,150,548,178
poop-17-_jpg.rf.f05f04f7ccae17e6d1093d9689fdc928.jpg,640,640,Bird Drop,0,401,69,511
poop-17-_jpg.rf.f05f04f7ccae17e6d1093d9689fdc928.jpg,640,640,Bird Drop,216,249,265,342
poop-17-_jpg.rf.f05f04f7ccae17e6d1093d9689fdc928.jpg,640,640,Bird Drop,369,238,502,392
IMG_20241003_093827_456_jpg.rf.e42a68c489a65a9a3532d0d4348a39b0.jpg,640,640,Dusty,141,0,640,640
Physical_Damge_298_jpg.rf.dbd36bd3f46875b4e5e65519c91d1ae7.jpg,640,640,Defective,0,0,640,548
Physical_Damge_298_jpg.rf.dbd36bd3f46875b4e5e65519c91d1ae7.jpg,640,640,Physical Damage,64,70,130,139
Physical_Damge_298_jpg.rf.dbd36bd3f46875b4e5e65519c91d1ae7.jpg,640,640,Physical Damage,246,158,326,232
Physical_Damge_298_jpg.rf.dbd36bd3f46875b4e5e65519c91d1ae7.jpg,640,640,Physical Damage,387,104,468,176
Physical_Damge_298_jpg.rf.dbd36bd3f46875b4e5e65519c91d1ae7.jpg,640,640,Physical Damage,169,364,262,446
IMG_0402_jpg.rf.ad1c739a723785cd998324502b99ba60.jpg,640,640,Non Defective,201,243,456,404
Physical_Damge_309_jpg.rf.178b0852bded3073018a6f03fa266429.jpg,640,640,Defective,52,1,640,607
Physical_Damge_309_jpg.rf.178b0852bded3073018a6f03fa266429.jpg,640,640,Physical Damage,418,0,534,57
Physical_Damge_309_jpg.rf.178b0852bded3073018a6f03fa266429.jpg,640,640,Physical Damage,58,0,202,111
Physical_Damge_309_jpg.rf.178b0852bded3073018a6f03fa266429.jpg,640,640,Physical Damage,318,123,378,233
Physical_Damge_309_jpg.rf.178b0852bded3073018a6f03fa266429.jpg,640,640,Physical Damage,334,281,398,381
ROI_98_jpg.rf.064a10757af4f13d75ba0fe3de8c22c6.jpg,640,640,Dusty,13,167,161,405
ROI_98_jpg.rf.064a10757af4f13d75ba0fe3de8c22c6.jpg,640,640,Dusty,29,518,104,640
ROI_98_jpg.rf.064a10757af4f13d75ba0fe3de8c22c6.jpg,640,640,Dusty,384,472,640,604
ROI_98_jpg.rf.064a10757af4f13d75ba0fe3de8c22c6.jpg,640,640,Dusty,428,13,640,85
128348_jpeg_jpg.rf.183515884142d24ea26bf1474295a13e.jpg,416,416,Defective,0,10,416,416
128348_jpeg_jpg.rf.183515884142d24ea26bf1474295a13e.jpg,416,416,Physical Damage,89,119,282,291
128348_jpeg_jpg.rf.183515884142d24ea26bf1474295a13e.jpg,416,416,Non Defective,1,0,412,225
128348_jpeg_jpg.rf.183515884142d24ea26bf1474295a13e.jpg,416,416,Physical Damage,169,364,222,396
ROI_60_jpg.rf.57b0790a84558d4f0615d11e5f1c5244.jpg,640,640,Bird Drop,529,278,578,352
ROI_60_jpg.rf.57b0790a84558d4f0615d11e5f1c5244.jpg,640,640,Dusty,32,474,553,569
128_jpg.rf.e3ee5f7f0160f1af6460f28bf6d3bfa3.jpg,640,640,Non Defective,13,20,230,622
solar_Fri_Jun_23_6__58__44_2017_L_0-632371674785_I_0-0523333333333_jpg.rf.903fe91a9ad5e6e13748dc96544f3f64.jpg,640,640,Defective,48,65,639,547
solar_Fri_Jun_23_6__58__44_2017_L_0-632371674785_I_0-0523333333333_jpg.rf.903fe91a9ad5e6e13748dc96544f3f64.jpg,640,640,Snow,460,184,587,304
solar_Fri_Jun_23_6__58__44_2017_L_0-632371674785_I_0-0523333333333_jpg.rf.903fe91a9ad5e6e13748dc96544f3f64.jpg,640,640,Snow,243,190,290,257
solar_Fri_Jun_23_6__58__44_2017_L_0-632371674785_I_0-0523333333333_jpg.rf.903fe91a9ad5e6e13748dc96544f3f64.jpg,640,640,Snow,297,167,333,190
solar_Fri_Jun_23_6__58__44_2017_L_0-632371674785_I_0-0523333333333_jpg.rf.903fe91a9ad5e6e13748dc96544f3f64.jpg,640,640,Snow,350,158,463,298
solar_Fri_Jun_23_6__58__44_2017_L_0-632371674785_I_0-0523333333333_jpg.rf.903fe91a9ad5e6e13748dc96544f3f64.jpg,640,640,Snow,300,200,350,243
Physical_Damge_308_jpg.rf.fc756fe8c5f0baf4484f1aea5e41a716.jpg,640,640,Defective,0,110,640,640
Physical_Damge_308_jpg.rf.fc756fe8c5f0baf4484f1aea5e41a716.jpg,640,640,Physical Damage,307,162,571,356
Physical_Damge_308_jpg.rf.fc756fe8c5f0baf4484f1aea5e41a716.jpg,640,640,Physical Damage,126,389,428,537
Physical_Damge_308_jpg.rf.fc756fe8c5f0baf4484f1aea5e41a716.jpg,640,640,Physical Damage,460,484,622,615
IMG_0396_jpg.rf.9f05a1e475320c33185fc73c7b77aef6.jpg,640,640,Non Defective,220,286,483,458
Bird-171-_JPG_jpg.rf.4ebf6e5aa499703ca57bbb05fdb44ec2.jpg,640,640,Defective,1,4,639,366
Bird-171-_JPG_jpg.rf.4ebf6e5aa499703ca57bbb05fdb44ec2.jpg,640,640,Bird Drop,0,3,638,366
Physical_Damge_204_jpg.rf.db843348b8497f727b5c7b8cf27ebfc3.jpg,640,640,Defective,8,10,640,640
Physical_Damge_204_jpg.rf.db843348b8497f727b5c7b8cf27ebfc3.jpg,640,640,Physical Damage,133,119,413,463
Clean_38_jpg.rf.6af0c895acec63414b0e6ea5c96d2693.jpg,640,640,Non Defective,72,384,640,627
Clean_38_jpg.rf.6af0c895acec63414b0e6ea5c96d2693.jpg,640,640,Non Defective,121,270,627,417
Clean_38_jpg.rf.6af0c895acec63414b0e6ea5c96d2693.jpg,640,640,Non Defective,141,205,520,312
Clean_38_jpg.rf.6af0c895acec63414b0e6ea5c96d2693.jpg,640,640,Non Defective,153,164,454,242
Clean_38_jpg.rf.6af0c895acec63414b0e6ea5c96d2693.jpg,640,640,Non Defective,156,133,414,201
Clean_38_jpg.rf.6af0c895acec63414b0e6ea5c96d2693.jpg,640,640,Non Defective,165,115,381,173
Clean_38_jpg.rf.6af0c895acec63414b0e6ea5c96d2693.jpg,640,640,Non Defective,169,100,361,143
Clean_38_jpg.rf.6af0c895acec63414b0e6ea5c96d2693.jpg,640,640,Non Defective,172,87,338,131
Clean_38_jpg.rf.6af0c895acec63414b0e6ea5c96d2693.jpg,640,640,Non Defective,175,65,320,101
Clean_38_jpg.rf.6af0c895acec63414b0e6ea5c96d2693.jpg,640,640,Non Defective,174,77,328,114
Physical_Damge_148_jpg.rf.68431e115eae73a58f3becd457a99c37.jpg,640,640,Defective,0,3,635,640
Physical_Damge_148_jpg.rf.68431e115eae73a58f3becd457a99c37.jpg,640,640,Physical Damage,595,304,631,456
Physical_Damge_148_jpg.rf.68431e115eae73a58f3becd457a99c37.jpg,640,640,Physical Damage,61,266,290,624
Physical_Damge_17_jpg.rf.d05ca178c2cfd30ba950feff5280bca1.jpg,640,640,Physical Damage,2,394,634,637
Bird-162-_jpg.rf.a6dc06e09ade347191208c78da2b783d.jpg,640,640,Bird Drop,157,82,474,351
Bird-162-_jpg.rf.a6dc06e09ade347191208c78da2b783d.jpg,640,640,Bird Drop,0,99,115,355
ROI_124_jpg.rf.d2e84960a9e10f6d03ad122be2d6bc10.jpg,640,640,Bird Drop,531,103,586,139
ROI_124_jpg.rf.d2e84960a9e10f6d03ad122be2d6bc10.jpg,640,640,Dusty,162,261,275,489
ROI_124_jpg.rf.d2e84960a9e10f6d03ad122be2d6bc10.jpg,640,640,Dusty,0,6,45,360
ROI_124_jpg.rf.d2e84960a9e10f6d03ad122be2d6bc10.jpg,640,640,Dusty,193,6,514,273
ROI_124_jpg.rf.d2e84960a9e10f6d03ad122be2d6bc10.jpg,640,640,Dusty,281,272,626,625
Physical_Damge_147_jpg.rf.347cddd42e85227025aa36855a2895eb.jpg,640,640,Defective,0,2,638,640
Physical_Damge_147_jpg.rf.347cddd42e85227025aa36855a2895eb.jpg,640,640,Physical Damage,0,2,638,640
Physical_Damge_202_jpg.rf.0a986764036efce431f3a7ead698fa70.jpg,640,640,Physical Damage,286,292,424,449
Physical_Damge_202_jpg.rf.c43fc0d297e4e9d181cfd82e8540a0bf.jpg,640,640,Physical Damage,248,243,464,490
Physical_Damge_202_jpg.rf.c7349dcf1f5d5881c7cf1e1051793124.jpg,640,640,Physical Damage,176,243,392,490
Physical_Damge_143_jpg.rf.e3fe75ee5b5231f933508d90fc07c2da.jpg,640,640,Physical Damage,0,0,640,640
Physical_Damge_143_jpg.rf.e3fe75ee5b5231f933508d90fc07c2da.jpg,640,640,Defective,0,0,640,640
IMG_20241003_094252_580_jpg.rf.ccfedde27d37070d491a293cefe2dbf7.jpg,640,640,Defective,0,0,597,552
IMG_20241003_094252_580_jpg.rf.ccfedde27d37070d491a293cefe2dbf7.jpg,640,640,Dusty,0,0,594,553
IMG_20241003_094252_580_jpg.rf.ccfedde27d37070d491a293cefe2dbf7.jpg,640,640,Dusty,220,5,389,278
IMG_20241003_094252_580_jpg.rf.ccfedde27d37070d491a293cefe2dbf7.jpg,640,640,Dusty,391,9,538,121
IMG_20241003_094252_580_jpg.rf.ccfedde27d37070d491a293cefe2dbf7.jpg,640,640,Dusty,0,59,194,535
ROI_125_jpg.rf.41c67534a5b0b91a1aef981bd67461cf.jpg,640,640,Dusty,354,340,640,632
ROI_125_jpg.rf.41c67534a5b0b91a1aef981bd67461cf.jpg,640,640,Dusty,276,2,562,338
ROI_125_jpg.rf.41c67534a5b0b91a1aef981bd67461cf.jpg,640,640,Bird Drop,67,252,105,286
ROI_125_jpg.rf.41c67534a5b0b91a1aef981bd67461cf.jpg,640,640,Dusty,69,435,397,538
ROI_125_jpg.rf.41c67534a5b0b91a1aef981bd67461cf.jpg,640,640,Dusty,546,18,640,224
209_png_jpg.rf.792792e97526f648498c54156d6e2f6e.jpg,640,640,Non Defective,580,369,640,451
209_png_jpg.rf.792792e97526f648498c54156d6e2f6e.jpg,640,640,Snow,534,368,588,441
209_png_jpg.rf.792792e97526f648498c54156d6e2f6e.jpg,640,640,Snow,491,369,544,439
209_png_jpg.rf.792792e97526f648498c54156d6e2f6e.jpg,640,640,Snow,454,369,503,433
209_png_jpg.rf.792792e97526f648498c54156d6e2f6e.jpg,640,640,Snow,419,368,468,429
209_png_jpg.rf.792792e97526f648498c54156d6e2f6e.jpg,640,640,Snow,392,365,438,427
209_png_jpg.rf.792792e97526f648498c54156d6e2f6e.jpg,640,640,Snow,361,366,408,427
209_png_jpg.rf.792792e97526f648498c54156d6e2f6e.jpg,640,640,Non Defective,533,249,562,288
209_png_jpg.rf.792792e97526f648498c54156d6e2f6e.jpg,640,640,Non Defective,508,253,536,291
209_png_jpg.rf.792792e97526f648498c54156d6e2f6e.jpg,640,640,Non Defective,484,256,512,293
209_png_jpg.rf.792792e97526f648498c54156d6e2f6e.jpg,640,640,Non Defective,463,260,491,294
209_png_jpg.rf.792792e97526f648498c54156d6e2f6e.jpg,640,640,Non Defective,441,263,468,297
209_png_jpg.rf.792792e97526f648498c54156d6e2f6e.jpg,640,640,Snow,370,274,394,303
209_png_jpg.rf.792792e97526f648498c54156d6e2f6e.jpg,640,640,Snow,389,273,413,302
209_png_jpg.rf.792792e97526f648498c54156d6e2f6e.jpg,640,640,Snow,406,271,430,301
209_png_jpg.rf.792792e97526f648498c54156d6e2f6e.jpg,640,640,Snow,423,267,450,299
209_png_jpg.rf.792792e97526f648498c54156d6e2f6e.jpg,640,640,Snow,563,263,578,294
209_png_jpg.rf.792792e97526f648498c54156d6e2f6e.jpg,640,640,Snow,576,261,600,291
209_png_jpg.rf.792792e97526f648498c54156d6e2f6e.jpg,640,640,Snow,598,259,623,289
209_png_jpg.rf.792792e97526f648498c54156d6e2f6e.jpg,640,640,Snow,621,256,640,288
Physical_Damge_156_jpg.rf.ce28e3ee12338c1ccc35811b1ffc6764.jpg,640,640,Defective,0,0,640,640
Physical_Damge_156_jpg.rf.ce28e3ee12338c1ccc35811b1ffc6764.jpg,640,640,Physical Damage,7,5,307,630
Physical_Damge_156_jpg.rf.ce28e3ee12338c1ccc35811b1ffc6764.jpg,640,640,Physical Damage,240,2,533,630
Physical_Damge_156_jpg.rf.ce28e3ee12338c1ccc35811b1ffc6764.jpg,640,640,Physical Damage,508,0,640,635
IMG_20241003_090937_497_jpg.rf.1bdfdf25ad0f3acd63e5b74d07f1d100.jpg,640,640,Non Defective,49,81,599,475
Physical_Damge_207_jpg.rf.fa75daa431d6f68adb7963f5d2c9b7bf.jpg,640,640,Defective,8,9,632,640
Physical_Damge_207_jpg.rf.fa75daa431d6f68adb7963f5d2c9b7bf.jpg,640,640,Physical Damage,158,118,556,458
Physical_Damge_184_jpg.rf.c24921033041e43ccacea7902e2e1dba.jpg,640,640,Physical Damage,76,30,539,580
IMG_20241003_094255_737_jpg.rf.6e3de7d402af033f23b629256d55def9.jpg,640,640,Dusty,14,72,640,580
IMG_20241003_094255_737_jpg.rf.6e3de7d402af033f23b629256d55def9.jpg,640,640,Dusty,432,113,640,327
IMG_20241003_094255_737_jpg.rf.6e3de7d402af033f23b629256d55def9.jpg,640,640,Dusty,66,149,180,524
IMG_20241003_094255_737_jpg.rf.6e3de7d402af033f23b629256d55def9.jpg,640,640,Dusty,375,318,640,547
Physical_Damge_164_jpg.rf.0641da08d3454690b695bf47e00615ab.jpg,640,640,Physical Damage,0,4,635,640
IMG_20230313100336_8503947315357900979-jpg_21_jpg.rf.56a4bf8782c3ea1fb79ee1b48abb85ab.jpg,640,640,Defective,125,187,497,545
IMG_20230313100336_8503947315357900979-jpg_21_jpg.rf.56a4bf8782c3ea1fb79ee1b48abb85ab.jpg,640,640,Physical Damage,142,238,458,488
ROI_125_jpg.rf.4ccce3a11c8f7a1c0631fe577944833b.jpg,640,640,Dusty,319,338,633,628
ROI_125_jpg.rf.4ccce3a11c8f7a1c0631fe577944833b.jpg,640,640,Dusty,282,0,542,339
ROI_125_jpg.rf.4ccce3a11c8f7a1c0631fe577944833b.jpg,640,640,Bird Drop,29,236,106,307
ROI_125_jpg.rf.4ccce3a11c8f7a1c0631fe577944833b.jpg,640,640,Dusty,549,19,640,169
ROI_125_jpg.rf.4ccce3a11c8f7a1c0631fe577944833b.jpg,640,640,Dusty,0,10,33,327
ROI_125_jpg.rf.4ccce3a11c8f7a1c0631fe577944833b.jpg,640,640,Dusty,40,429,373,534
ROI_125_jpg.rf.4ccce3a11c8f7a1c0631fe577944833b.jpg,640,640,Dusty,118,13,287,264
Physical_Damge_184_jpg.rf.1a95a6d2bc5f8f79a8ed2e21c6c7d4d7.jpg,640,640,Physical Damage,101,30,564,580
Physical_Damge_145_jpg.rf.2b79665c968d28ef9ee5781458cf7601.jpg,640,640,Physical Damage,7,7,632,640
Physical_Damge_145_jpg.rf.2b79665c968d28ef9ee5781458cf7601.jpg,640,640,Defective,0,0,640,637
Physical_Damge_153_jpg.rf.34da87d6a37c934625fccd7a534d5d7f.jpg,640,640,Defective,0,6,636,632
Physical_Damge_153_jpg.rf.34da87d6a37c934625fccd7a534d5d7f.jpg,640,640,Physical Damage,2,16,622,640
Physical_Damge_147_jpg.rf.8f9b42e09126e76f50d7c967a118da6c.jpg,640,640,Defective,2,2,640,640
Physical_Damge_147_jpg.rf.8f9b42e09126e76f50d7c967a118da6c.jpg,640,640,Physical Damage,2,2,640,640
Bird-164-_jpg.rf.c844c0b72e298fa93e3a49522609744a.jpg,640,640,Bird Drop,288,255,373,369
Bird-164-_jpg.rf.c844c0b72e298fa93e3a49522609744a.jpg,640,640,Bird Drop,235,245,279,315
Bird-164-_jpg.rf.c844c0b72e298fa93e3a49522609744a.jpg,640,640,Bird Drop,73,295,158,380
Bird-164-_jpg.rf.c844c0b72e298fa93e3a49522609744a.jpg,640,640,Bird Drop,101,535,160,605
Bird-164-_jpg.rf.c844c0b72e298fa93e3a49522609744a.jpg,640,640,Defective,467,299,640,640
Bird-164-_jpg.rf.c844c0b72e298fa93e3a49522609744a.jpg,640,640,Bird Drop,520,469,572,519
Bird-164-_jpg.rf.c844c0b72e298fa93e3a49522609744a.jpg,640,640,Bird Drop,568,541,635,640
Bird-164-_jpg.rf.c844c0b72e298fa93e3a49522609744a.jpg,640,640,Bird Drop,568,326,640,465
Bird-164-_jpg.rf.c844c0b72e298fa93e3a49522609744a.jpg,640,640,Defective,473,106,640,306
Bird-164-_jpg.rf.c844c0b72e298fa93e3a49522609744a.jpg,640,640,Bird Drop,489,196,572,294
Bird-164-_jpg.rf.c844c0b72e298fa93e3a49522609744a.jpg,640,640,Defective,275,107,473,297
Bird-164-_jpg.rf.c844c0b72e298fa93e3a49522609744a.jpg,640,640,Bird Drop,301,133,361,200
Bird-164-_jpg.rf.c844c0b72e298fa93e3a49522609744a.jpg,640,640,Bird Drop,566,151,640,231
Bird-164-_jpg.rf.c844c0b72e298fa93e3a49522609744a.jpg,640,640,Bird Drop,387,97,450,163
Bird-164-_jpg.rf.c844c0b72e298fa93e3a49522609744a.jpg,640,640,Bird Drop,484,117,562,178
Bird-164-_jpg.rf.c844c0b72e298fa93e3a49522609744a.jpg,640,640,Bird Drop,427,217,471,315
Bird-164-_jpg.rf.c844c0b72e298fa93e3a49522609744a.jpg,640,640,Bird Drop,344,25,410,107
Bird-164-_jpg.rf.c844c0b72e298fa93e3a49522609744a.jpg,640,640,Bird Drop,265,91,291,111
Bird-164-_jpg.rf.c844c0b72e298fa93e3a49522609744a.jpg,640,640,Bird Drop,242,115,271,142
Bird-164-_jpg.rf.c844c0b72e298fa93e3a49522609744a.jpg,640,640,Bird Drop,0,475,30,534
Bird-164-_jpg.rf.c844c0b72e298fa93e3a49522609744a.jpg,640,640,Defective,84,12,261,107
Bird-164-_jpg.rf.c844c0b72e298fa93e3a49522609744a.jpg,640,640,Bird Drop,159,25,213,70
Bird-164-_jpg.rf.c844c0b72e298fa93e3a49522609744a.jpg,640,640,Bird Drop,533,11,565,28
Bird-164-_jpg.rf.c844c0b72e298fa93e3a49522609744a.jpg,640,640,Bird Drop,214,14,233,54
Bird-164-_jpg.rf.c844c0b72e298fa93e3a49522609744a.jpg,640,640,Bird Drop,313,74,344,105
Physical_Damge_209_jpg.rf.65d19f4097231ac02551d13f058f66ec.jpg,640,640,Defective,0,0,640,640
Physical_Damge_209_jpg.rf.65d19f4097231ac02551d13f058f66ec.jpg,640,640,Physical Damage,9,7,640,638
Physical_Damge_215_jpg.rf.e18cc0d986f796945f0bf7db9cf44fe0.jpg,640,640,Defective,0,0,640,638
Physical_Damge_215_jpg.rf.e18cc0d986f796945f0bf7db9cf44fe0.jpg,640,640,Physical Damage,147,416,316,588
Physical_Damge_187_jpg.rf.56ddfc19c21816cd7cde40d19cde9890.jpg,640,640,Physical Damage,2,2,639,639
